entry_test_price;prediction;test_price
3700.1;3698.889892578125;3709.1
3709.1;3700.739990234375;3705.2
3705.2;3705.43994140625;3697.6
3697.6;3703.6298828125;3688.5
3688.5;3688.89990234375;3599.4
3599.4;3678.409912109375;3583.2
3583.2;3591.419921875;3605.8
3605.8;3596.10009765625;3596.9
3596.9;3597.030029296875;3586.0
3586.0;3586.27001953125;3585.01
3585.01;3584.2099609375;3575.9
3575.9;3583.6201171875;3595.45
3595.45;3591.010009765625;3588.13
3588.13;3590.3701171875;3581.82
3581.82;3580.530029296875;3580.0
3580.0;3585.52001953125;3603.1
3603.1;3594.679931640625;3610.0
3610.0;3601.550048828125;3607.9
3607.9;3608.090087890625;3608.3
3608.3;3608.199951171875;3612.0
3612.0;3608.969970703125;3615.0
3615.0;3613.719970703125;3620.2
3620.2;3622.77001953125;3631.2
3631.2;3626.02001953125;3623.9
3623.9;3627.580078125;3621.5
3621.5;3623.840087890625;3624.65
3624.65;3618.43994140625;3623.0
3623.0;3626.949951171875;3621.3
3621.3;3618.06005859375;3611.5
3611.5;3612.080078125;3624.6
3624.6;3616.469970703125;3629.0
3629.0;3627.300048828125;3616.1
3616.1;3619.580078125;3629.1
3629.1;3622.06005859375;3745.0
3745.0;3756.199951171875;3754.8
3754.8;3754.93994140625;3757.8
3757.8;3756.169921875;3766.2
3766.2;3766.7099609375;3764.05
3764.05;3763.0;3766.4
3766.4;3766.389892578125;3750.1
3750.1;3753.5400390625;3754.1
3754.1;3745.89990234375;3745.6
3745.6;3746.429931640625;3749.67
3749.67;3751.639892578125;3754.9
3754.9;3753.909912109375;3768.3
3768.3;3761.340087890625;3758.1
3758.1;3760.97998046875;3752.7
3752.7;3754.3701171875;3750.7
3750.7;3752.3701171875;3751.8
3751.8;3751.35009765625;3743.0
3743.0;3748.449951171875;3741.4
3741.4;3742.68994140625;3745.0
3745.0;3742.43994140625;3748.9
3748.9;3746.68994140625;3744.4
3744.4;3742.669921875;3715.3
3715.3;3727.81005859375;3727.45
3727.45;3721.010009765625;3738.9
3738.9;3733.260009765625;3740.8
3740.8;3738.60009765625;3732.6
3732.6;3730.550048828125;3750.0
3750.0;3741.860107421875;3745.6
3745.6;3745.219970703125;3724.9
3724.9;3730.9599609375;3730.7
3730.7;3723.64990234375;3713.5
3713.5;3724.8701171875;3726.0
3726.0;3721.449951171875;3706.17
3706.17;3708.02001953125;3710.6
3710.6;3704.75;3634.0
3634.0;3695.050048828125;3648.6
3648.6;3644.530029296875;3650.18
3650.18;3648.3701171875;3651.18
3651.18;3651.300048828125;3654.3
3654.3;3653.929931640625;3660.1
3660.1;3653.239990234375;3664.9
3664.9;3659.860107421875;3658.0
3658.0;3662.8701171875;3670.0
3670.0;3664.14990234375;3678.0
3678.0;3671.219970703125;3673.0
3673.0;3678.77001953125;3677.92
3677.92;3674.3798828125;3669.5
3669.5;3675.159912109375;3653.99
3653.99;3666.449951171875;3658.2
3658.2;3654.6201171875;3688.9
3688.9;3673.72998046875;3677.78
3677.78;3685.679931640625;3688.5
3688.5;3688.139892578125;3691.1
3691.1;3689.610107421875;3720.6
3720.6;3709.409912109375;3709.1
3709.1;3716.219970703125;3698.09
3698.09;3703.570068359375;3699.5
3699.5;3705.1298828125;3691.5
3691.5;3696.9599609375;3679.5
3679.5;3684.89990234375;3690.0
3690.0;3684.7900390625;3697.4
3697.4;3693.050048828125;3683.0
3683.0;3686.9599609375;3671.4
3671.4;3668.22998046875;3659.3
3659.3;3660.919921875;3672.89
3672.89;3668.449951171875;3665.8
3665.8;3670.77001953125;3662.5
3662.5;3665.010009765625;3676.52
3676.52;3674.510009765625;3673.7
3673.7;3676.610107421875;3679.0
3679.0;3674.510009765625;3668.9
3668.9;3675.949951171875;3644.6
3644.6;3650.31005859375;3650.5
3650.5;3647.93994140625;3648.6
3648.6;3647.409912109375;3648.8
3648.8;3651.739990234375;3652.0
3652.0;3653.840087890625;3656.3
3656.3;3653.840087890625;3653.8
3653.8;3652.679931640625;3661.0
3661.0;3658.72998046875;3647.3
3647.3;3653.72998046875;3649.6
3649.6;3645.340087890625;3650.2
3650.2;3650.159912109375;3642.5
3642.5;3648.530029296875;3644.2
3644.2;3643.300048828125;3642.9
3642.9;3642.8701171875;3652.0
3652.0;3649.860107421875;3683.0
3683.0;3668.4599609375;3672.8
3672.8;3681.489990234375;3682.34
3682.34;3678.25;3710.32
3710.32;3695.64990234375;3695.42
3695.42;3698.75;3697.33
3697.33;3699.330078125;3700.2
3700.2;3695.139892578125;3699.1
3699.1;3702.989990234375;3699.1
3699.1;3698.72998046875;3721.7
3721.7;3712.010009765625;3714.9
3714.9;3718.2099609375;3713.9
3713.9;3713.030029296875;3704.6
3704.6;3708.570068359375;3712.2
3712.2;3708.989990234375;3707.4
3707.4;3708.8798828125;3705.2
3705.2;3706.7099609375;3698.9
3698.9;3699.06005859375;3698.2
3698.2;3698.2900390625;3706.65
3706.65;3703.260009765625;3700.2
3700.2;3703.18994140625;3707.2
3707.2;3702.1298828125;3705.5
3705.5;3702.909912109375;3700.0
3700.0;3703.8701171875;3683.7
3683.7;3695.639892578125;3684.9
3684.9;3686.090087890625;3675.6
3675.6;3676.469970703125;3671.4
3671.4;3675.090087890625;3669.6
3669.6;3671.159912109375;3683.1
3683.1;3672.909912109375;3689.2
3689.2;3690.610107421875;3672.48
3672.48;3674.070068359375;3668.2
3668.2;3673.6201171875;3664.6
3664.6;3662.860107421875;3660.0
3660.0;3661.97998046875;3672.6
3672.6;3666.360107421875;3671.1
3671.1;3671.280029296875;3678.8
3678.8;3676.429931640625;3674.3
3674.3;3677.830078125;3677.4
3677.4;3678.300048828125;3680.9
3680.9;3678.60009765625;3681.16
3681.16;3679.760009765625;3692.6
3692.6;3686.330078125;3708.0
3708.0;3704.47998046875;3706.1
3706.1;3707.820068359375;3706.49
3706.49;3707.010009765625;3712.9
3712.9;3709.080078125;3703.7
3703.7;3704.18994140625;3698.56
3698.56;3701.929931640625;3702.7
3702.7;3702.7099609375;3710.3
3710.3;3707.580078125;3710.7
3710.7;3708.1298828125;3832.6
3832.6;3782.949951171875;3827.87
3827.87;3825.239990234375;3808.9
3808.9;3811.909912109375;3808.7
3808.7;3809.860107421875;3796.6
3796.6;3797.77001953125;3790.4
3790.4;3793.860107421875;3791.9
3791.9;3791.39990234375;3791.7
3791.7;3790.93994140625;3795.0
3795.0;3793.10009765625;3796.2
3796.2;3794.550048828125;3778.96
3778.96;3788.449951171875;3781.1
3781.1;3781.669921875;3777.14
3777.14;3781.1201171875;3775.8
3775.8;3777.64990234375;3777.9
3777.9;3777.760009765625;3773.1
3773.1;3778.22998046875;3768.2
3768.2;3767.010009765625;3765.0
3765.0;3765.199951171875;3785.1
3785.1;3773.820068359375;3780.4
3780.4;3782.97998046875;3777.2
3777.2;3777.110107421875;3775.0
3775.0;3776.719970703125;3773.5
3773.5;3774.64990234375;3769.9
3769.9;3771.97998046875;3770.3
3770.3;3766.429931640625;3769.4
3769.4;3766.47998046875;3764.5
3764.5;3767.39990234375;3767.2
3767.2;3765.739990234375;3775.3
3775.3;3770.909912109375;3768.2
3768.2;3768.610107421875;3717.0
3717.0;3761.5400390625;3578.5
3578.5;3634.169921875;3582.0
3582.0;3573.780029296875;3590.3
3590.3;3584.77001953125;3590.7
3590.7;3588.39990234375;3586.88
3586.88;3588.330078125;3587.34
3587.34;3586.22998046875;3575.4
3575.4;3584.919921875;3580.5
3580.5;3578.3701171875;3571.5
3571.5;3574.14990234375;3564.59
3564.59;3569.659912109375;3569.84
3569.84;3567.639892578125;3587.6
3587.6;3582.419921875;3596.03
3596.03;3589.7099609375;3589.4
3589.4;3592.080078125;3586.1
3586.1;3587.6298828125;3590.9
3590.9;3591.090087890625;3587.8
3587.8;3588.679931640625;3596.1
3596.1;3589.840087890625;3579.8
3579.8;3590.77001953125;3577.2
3577.2;3581.75;3575.1
3575.1;3574.719970703125;3579.2
3579.2;3574.7900390625;3580.6
3580.6;3582.580078125;3575.4
3575.4;3576.139892578125;3577.86
3577.86;3579.27001953125;3576.6
3576.6;3573.639892578125;3573.2
3573.2;3573.10009765625;3582.0
3582.0;3575.239990234375;3580.9
3580.9;3580.110107421875;3588.02
3588.02;3588.969970703125;3595.1
3595.1;3589.469970703125;3583.4
3583.4;3593.1201171875;3577.8
3577.8;3586.050048828125;3587.2
3587.2;3582.469970703125;3585.5
3585.5;3588.090087890625;3584.46
3584.46;3589.919921875;3581.5
3581.5;3584.530029296875;3588.4
3588.4;3581.85009765625;3586.1
3586.1;3586.929931640625;3590.1
3590.1;3586.52001953125;3580.1
3580.1;3588.419921875;3557.1
3557.1;3567.550048828125;3581.3
3581.3;3571.699951171875;3582.0
3582.0;3581.14990234375;3588.3
3588.3;3587.43994140625;3591.1
3591.1;3591.97998046875;3598.0
3598.0;3594.489990234375;3585.3
3585.3;3590.3701171875;3587.5
3587.5;3586.0400390625;3582.8
3582.8;3583.909912109375;3583.2
3583.2;3582.7900390625;3574.88
3574.88;3576.1298828125;3569.0
3569.0;3565.6298828125;3577.91
3577.91;3572.090087890625;3576.8
3576.8;3579.699951171875;3576.0
3576.0;3573.669921875;3572.2
3572.2;3576.75;3552.6
3552.6;3561.7099609375;3598.91
3598.91;3589.0;3599.06
3599.06;3601.469970703125;3636.9
3636.9;3611.56005859375;3625.3
3625.3;3627.89990234375;3644.6
3644.6;3633.0400390625;3643.92
3643.92;3643.239990234375;3648.8
3648.8;3646.52001953125;3644.0
3644.0;3648.889892578125;3657.1
3657.1;3656.030029296875;3649.9
3649.9;3648.919921875;3653.1
3653.1;3654.169921875;3638.3
3638.3;3643.199951171875;3638.8
3638.8;3635.139892578125;3641.0
3641.0;3640.8701171875;3641.73
3641.73;3640.360107421875;3638.7
3638.7;3641.06005859375;3643.5
3643.5;3641.7900390625;3659.87
3659.87;3650.06005859375;3651.81
3651.81;3655.739990234375;3639.5
3639.5;3648.360107421875;3639.4
3639.4;3639.510009765625;3641.5
3641.5;3640.3701171875;3646.0
3646.0;3647.0;3634.9
3634.9;3639.52001953125;3641.18
3641.18;3633.669921875;3634.6
3634.6;3636.550048828125;3633.0
3633.0;3633.25;3638.5
3638.5;3634.93994140625;3649.0
3649.0;3647.199951171875;3642.0
3642.0;3643.3798828125;3653.9
3653.9;3644.52001953125;3640.7
3640.7;3657.1298828125;3637.7
3637.7;3635.580078125;3631.7
3631.7;3633.18994140625;3639.4
3639.4;3635.610107421875;3638.2
3638.2;3636.090087890625;3628.63
3628.63;3633.580078125;3636.2
3636.2;3635.219970703125;3606.39
3606.39;3618.81005859375;3599.9
3599.9;3597.719970703125;3607.2
3607.2;3601.110107421875;3620.5
3620.5;3618.070068359375;3617.69
3617.69;3614.75;3616.2
3616.2;3620.219970703125;3614.9
3614.9;3618.7099609375;3599.98
3599.98;3609.8798828125;3610.0
3610.0;3609.780029296875;3596.2
3596.2;3604.989990234375;3600.9
3600.9;3598.72998046875;3594.6
3594.6;3598.89990234375;3596.0
3596.0;3594.27001953125;3596.52
3596.52;3595.3798828125;3604.7
3604.7;3603.139892578125;3602.0
3602.0;3602.530029296875;3603.5
3603.5;3602.669921875;3603.04
3603.04;3605.739990234375;3620.0
3620.0;3607.8798828125;3630.18
3630.18;3631.56005859375;3642.6
3642.6;3637.969970703125;3634.0
3634.0;3638.22998046875;3636.0
3636.0;3638.68994140625;3626.4
3626.4;3633.260009765625;3627.97
3627.97;3631.409912109375;3632.3
3632.3;3631.6298828125;3624.0
3624.0;3627.89990234375;3631.1
3631.1;3630.679931640625;3649.7
3649.7;3650.580078125;3657.9
3657.9;3661.02001953125;3647.0
3647.0;3648.3798828125;3656.4
3656.4;3649.320068359375;3640.08
3640.08;3650.0;3645.07
3645.07;3645.610107421875;3655.6
3655.6;3653.47998046875;3652.4
3652.4;3652.8701171875;3658.4
3658.4;3658.719970703125;3655.4
3655.4;3655.360107421875;3647.0
3647.0;3650.93994140625;3646.4
3646.4;3648.239990234375;3637.7
3637.7;3640.1298828125;3642.67
3642.67;3641.469970703125;3631.8
3631.8;3633.5;3629.5
3629.5;3632.389892578125;3611.41
3611.41;3624.409912109375;3623.2
3623.2;3620.159912109375;3609.5
3609.5;3614.780029296875;3609.0
3609.0;3611.179931640625;3607.0
3607.0;3603.679931640625;3613.7
3613.7;3609.889892578125;3611.46
3611.46;3614.39990234375;3620.9
3620.9;3615.81005859375;3624.8
3624.8;3624.22998046875;3619.8
3619.8;3622.52001953125;3621.6
3621.6;3618.449951171875;3618.1
3618.1;3621.050048828125;3606.7
3606.7;3610.6201171875;3610.6
3610.6;3609.3798828125;3614.2
3614.2;3612.4599609375;3630.0
3630.0;3623.340087890625;3628.32
3628.32;3627.510009765625;3630.1
3630.1;3630.320068359375;3628.9
3628.9;3629.919921875;3628.8
3628.8;3630.389892578125;3625.93
3625.93;3626.39990234375;3630.2
3630.2;3628.56005859375;3636.2
3636.2;3637.800048828125;3642.7
3642.7;3643.389892578125;3640.9
3640.9;3641.300048828125;3644.8
3644.8;3641.6298828125;3649.3
3649.3;3645.3798828125;3646.8
3646.8;3649.52001953125;3706.3
3706.3;3699.419921875;3687.8
3687.8;3693.0;3678.2
3678.2;3686.219970703125;3678.79
3678.79;3686.550048828125;3671.3
3671.3;3673.93994140625;3657.3
3657.3;3665.10009765625;3660.7
3660.7;3660.739990234375;3657.6
3657.6;3662.199951171875;3659.3
3659.3;3661.22998046875;3635.0
3635.0;3649.02001953125;3633.5
3633.5;3633.840087890625;3644.1
3644.1;3641.969970703125;3643.5
3643.5;3639.669921875;3642.0
3642.0;3642.679931640625;3636.76
3636.76;3640.159912109375;3637.2
3637.2;3640.4599609375;3638.7
3638.7;3634.8701171875;3641.09
3641.09;3638.030029296875;3638.0
3638.0;3642.3798828125;3630.1
3630.1;3633.669921875;3629.9
3629.9;3626.7900390625;3628.6
3628.6;3625.840087890625;3637.0
3637.0;3635.030029296875;3637.2
3637.2;3637.010009765625;3632.6
3632.6;3638.739990234375;3626.2
3626.2;3629.10009765625;3626.0
3626.0;3625.580078125;3627.2
3627.2;3625.97998046875;3620.9
3620.9;3621.419921875;3627.1
3627.1;3624.52001953125;3624.9
3624.9;3626.72998046875;3598.9
3598.9;3615.070068359375;3594.1
3594.1;3597.6298828125;3599.1
3599.1;3598.8798828125;3601.1
3601.1;3599.39990234375;3597.2
3597.2;3597.0400390625;3579.9
3579.9;3589.97998046875;3609.4
3609.4;3594.8798828125;3608.94
3608.94;3605.550048828125;3611.8
3611.8;3609.2099609375;3617.0
3617.0;3615.320068359375;3611.9
3611.9;3613.81005859375;3613.9
3613.9;3612.719970703125;3625.4
3625.4;3617.10009765625;3623.6
3623.6;3621.239990234375;3604.28
3604.28;3609.75;3600.4
3600.4;3601.860107421875;3599.0
3599.0;3600.3798828125;3593.0
3593.0;3596.93994140625;3593.7
3593.7;3594.909912109375;3570.1
3570.1;3586.739990234375;3571.3
3571.3;3570.89990234375;3550.7
3550.7;3555.56005859375;3541.7
3541.7;3540.56005859375;3522.4
